#  kx   kyz         |phi(kx, kyz)|^2
   29     3   1.6310944885514571E-36
   30     3   2.1956517030385328E-37
   31     3   3.4050097118777865E-35
   32     3   5.3997921726368271E-36
   33     3   7.3837864500298671E-35
   34     3   1.8088581186190275E-37
   35     3   2.8693037499867474E-36
   36     3   4.3635501395699146E-37
   37     3   5.7010184846937196E-36
   38     3   2.5353554918312994E-37
   39     3   8.5269966801331428E-36
   40     3   6.3978077870115135E-37
   41     3   1.0378178369799642E-35
   42     3   1.5054074429602462E-37
   43     3   3.1353723051205187E-36
   44     3   3.3918704690745484E-37
   45     3   6.7897010341089617E-36
   46     3   8.3547405947854366E-38
   47     3   1.4856085560381810E-35
   48     3   2.8572681245810481E-36
   49     3   8.6162554092664783E-36
   50     3   4.0977143218889673E-38
   51     3   7.8080780699751802E-36
   52     3   1.0918375220657770E-36
   53     3   3.7029614051902393E-36
   54     3   1.3614809220531499E-37
   55     3   4.8834493627128554E-36
   56     3   1.5449126506725304E-36
   57     3   5.9584017390924366E-36
   58     3   1.1649721299712969E-36
   59     3   2.8666992376654188E-36
   60     3   9.5002937553683346E-37
   61     3   3.6189868994733386E-36
   62     3   1.4541122690618801E-38
   63     3   7.3522151318976522E-36
   64     3   1.0625783417724171E-35
   65     3   4.0738952687639711E-35
   66     3   2.7686137564560194E-37
   67     3   4.4618145391273641E-36
   68     3   2.7305315664808511E-37
   69     3   9.9687989471813472E-37
   70     3   6.4275346585541927E-37
   71     3   3.3854793954257337E-36
   72     3   1.4077418077779874E-36
   73     3   3.6253266776724789E-36
   74     3   8.9444136663461861E-38
   75     3   1.5623869206130061E-36
   76     3   2.2792000599094327E-37
   77     3   5.3012596034511617E-36
   78     3   5.1374129455569789E-37
   79     3   1.3263947668909292E-35
   80     3   4.5964709426252265E-37
   81     3   7.1294578065348071E-37
   82     3   1.8631289319856953E-37
   83     3   3.8802335794290392E-37
   84     3   6.9333019806804658E-37
   85     3   3.2468491479327132E-36
   86     3   2.6844294676716829E-37
   87     3   8.7136540596782329E-36
   88     3   2.2149194581892385E-36
   89     3   5.2904495151426830E-36
   90     3   8.7866459731796823E-38
   91     3   1.6563036566973364E-37
   92     3   5.7769739009357633E-37
