#  kx   kyz         |phi(kx, kyz)|^2
   28    10   3.0297065728477370E-11
   29    10   2.1632261277929342E-11
   30    10   8.8364130987530600E-12
   31    10   2.8458296849417056E-11
   32    10   2.6906221306110468E-11
   33    10   7.6324682801028040E-12
   34    10   2.4092890703203476E-11
   35    10   3.0392185651842174E-11
   36    10   1.0687988754259865E-11
   37    10   1.7732666760226072E-11
   38    10   3.2466612203369580E-11
   39    10   1.6311093886119500E-11
   40    10   3.7000514235378794E-11
   41    10   3.5754845147190332E-11
   42    10   1.7139080666280352E-11
   43    10   3.1113256093782903E-11
   44    10   1.9190290466354400E-11
   45    10   1.0064071753653166E-11
   46    10   2.9909877589671762E-11
   47    10   2.4915032955393748E-11
   48    10   7.3852449900547217E-12
   49    10   2.6497707107174118E-11
   50    10   2.8750272984605940E-11
   51    10   9.3052146066129842E-12
   52    10   2.0804643075110520E-11
   53    10   3.0703523280517457E-11
   54    10   1.5699627175090228E-11
   55    10   1.1259319279183824E-11
   56    10   3.7732525360105899E-11
   57    10   1.4767105172520909E-11
   58    10   3.6723939512307814E-11
   59    10   1.2213728499165854E-11
   60    10   1.5292660043126070E-11
   61    10   2.8387432312620636E-11
   62    10   2.4295801459354153E-11
   63    10   7.6264928431250291E-12
   64    10   2.7834383666775796E-11

    0    11   8.6241202601924533E-11
    1    11   5.5032748528352760E-10
    2    11   6.0542909873296234E-10
    3    11   2.1485956635858979E-10
    4    11   4.4780877773525467E-10
    5    11   6.0258541305058059E-10
    6    11   4.0221944924696296E-10
    7    11   6.7891763282053168E-10
    8    11   7.6267673537364403E-10
    9    11   3.4794533987584386E-10
   10    11   6.8149800274880147E-10
   11    11   3.5794920694742720E-10
   12    11   2.4963501540260876E-10
   13    11   6.4164139474332284E-10
   14    11   4.9183354797543620E-10
   15    11   1.7706971599162708E-10
   16    11   5.8015468115685714E-10
   17    11   5.8167408514328052E-10
   18    11   1.9213816756671558E-10
   19    11   4.8620325327700570E-10
   20    11   6.0148447167807580E-10
   21    11   3.5135878745860932E-10
   22    11   2.5961111490448819E-10
   23    11   7.8159161095311951E-10
   24    11   3.1015232075729792E-10
   25    11   7.8403148571179784E-10
   26    11   2.5992929771699917E-10
   27    11   3.4903019920574164E-10
   28    11   6.1974977942145376E-10
   29    11   4.6146472927757168E-10
   30    11   2.0082199227695919E-10
   31    11   5.9355758147186372E-10
   32    11   5.6590092325229534E-10
   33    11   1.7496052565021020E-10
   34    11   5.0742267343428288E-10
   35    11   6.3282935017884749E-10
   36    11   2.3875528301099887E-10
   37    11   3.8052736840633594E-10
   38    11   6.6364219506141697E-10
   39    11   3.5957684605729323E-10
   40    11   7.4234461027517156E-10
   41    11   7.1671462223293622E-10
   42    11   3.7598922946796823E-10
   43    11   6.3815413810443420E-10
   44    11   4.1011026849474900E-10
   45    11   2.2495173510370969E-10
   46    11   6.2463588908174113E-10
   47    11   5.2320347281846094E-10
   48    11   1.6983238035759837E-10
   49    11   5.5841679057892044E-10
   50    11   5.9822151639043328E-10
   51    11   2.1135025074132211E-10
   52    11   4.4415394798548638E-10
   53    11   6.2783258739393145E-10
   54    11   3.5437964308528749E-10
   55    11   2.5796815406413994E-10
   56    11   7.7651954309323553E-10
   57    11   3.1823972417366905E-10
   58    11   7.6357074497843570E-10
   59    11   2.6887570447602730E-10
   60    11   3.5233123348507597E-10
   61    11   5.7909857397585368E-10
   62    11   5.1866640557177985E-10
   63    11   1.7347286542353732E-10
   64    11   5.8300673717056801E-10

    0    12   7.9141332049711594E-11
    1    12   5.0455470499717378E-10
    2    12   5.5383173294917640E-10
    3    12   2.0030383711256815E-10
    4    12   4.1208798605892058E-10
    5    12   5.4910154866642683E-10
    6    12   3.7251793177489013E-10
    7    12   6.1448244800314587E-10
    8    12   6.9162647052458131E-10
    9    12   3.2302447645212577E-10
   10    12   6.1965270105904033E-10
   11    12   3.3055314494545800E-10
   12    12   2.3198723655045962E-10
   13    12   5.8657358398050198E-10
   14    12   4.5131185243472304E-10
   15    12   1.6550143801100035E-10
   16    12   5.3222689913838094E-10
   17    12   5.3180914801846742E-10
   18    12   1.7976437904765740E-10
   19    12   4.4792408113166571E-10
   20    12   5.4660986185261164E-10
   21    12   3.3005207291826061E-10
   22    12   2.4423638407116137E-10
   23    12   7.1499319523238812E-10
   24    12   2.8563024284414035E-10
   25    12   7.1645865237922974E-10
   26    12   2.4576018313003103E-10
   27    12   3.2689615328345988E-10
   28    12   5.6367465439798440E-10
   29    12   4.2497988886562957E-10
   30    12   1.8769851034655607E-10
   31    12   5.4285114315372333E-10
   32    12   5.1896552553915057E-10
   33    12   1.6376456156808237E-10
   34    12   4.6548956495369452E-10
