#  kx   kyz         |phi(kx, kyz)|^2
   15    11   4.7929227918517496E-05
   16    11   4.8917273006314325E-05
   17    11   1.0048248819537646E-04
   18    11   7.8847725086244023E-06
   19    11   8.2239483662782062E-05
   20    11   3.2607822385026615E-06
   21    11   2.3720529016774634E-05
   22    11   3.0656125202277748E-06
   23    11   1.8234976301173296E-05
   24    11   1.2259644722230863E-06
   25    11   1.1155405810758221E-05
   26    11   2.5126326523654402E-06
   27    11   1.9406035502660281E-06
   28    11   1.4029252896568538E-06
   29    11   8.6841607907362475E-07
   30    11   4.9952314676029735E-07
   31    11   1.0592243505918712E-06
   32    11   8.0177125232546987E-07
   33    11   4.4575411300361537E-07
   34    11   2.3513414091012565E-07
   35    11   2.2738976908031948E-07
   36    11   5.1821357275168527E-07
   37    11   1.0929682343879567E-07
   38    11   3.7140226182227454E-07
   39    11   2.6155352492401208E-07
   40    11   4.8437645404367630E-07
   41    11   3.1103154176447442E-07
   42    11   5.7217827602200377E-07
   43    11   6.3585773612312833E-07
   44    11   1.3952411097487846E-07
   45    11   1.6938533900148995E-07
   46    11   6.5453762589646880E-07
   47    11   4.1766610306864906E-07
   48    11   2.2648825424059492E-07
   49    11   1.9270719222341745E-07
   50    11   3.1315020723975101E-07
   51    11   4.1470912005992554E-07
   52    11   2.8853942531469873E-07
   53    11   1.0844925044465357E-07
   54    11   2.3053915921302004E-07
   55    11   8.2776844133855908E-07
   56    11   2.1938657054544227E-07
   57    11   4.3664026983468696E-07
   58    11   3.7034708224085576E-07
   59    11   3.2863706663357171E-07
   60    11   1.8514618657340220E-07
   61    11   3.4292695444243424E-07
   62    11   2.6076059847118909E-07
   63    11   2.0729277915505340E-07
   64    11   3.7684044711251579E-07

    0    12   9.6566319927695471E-05
    1    12   6.3898638172928135E-04
    2    12   1.0094745008102854E-03
    3    12   5.8154559390981926E-04
    4    12   8.7393575412078519E-04
    5    12   1.9059191720957507E-03
    6    12   5.4701238786723165E-04
    7    12   9.9163971474652618E-04
    8    12   9.8255889539082476E-04
    9    12   2.3546417048357936E-04
   10    12   1.7506936676816757E-04
   11    12   4.1169334264939587E-04
   12    12   4.9432502186944925E-05
   13    12   1.6175125005478825E-04
   14    12   1.1465971373129041E-04
   15    12   5.6469385780150518E-05
   16    12   1.7773811732657425E-04
   17    12   2.4453025198292608E-05
   18    12   9.7159555649638506E-05
   19    12   1.1325797732726748E-05
   20    12   5.5154561352106394E-05
   21    12   4.7115526323263720E-06
   22    12   3.6703520937063747E-05
   23    12   7.1238134553589172E-06
   24    12   1.1797557731876261E-05
   25    12   8.1828783070059184E-06
   26    12   5.6887632362856666E-06
   27    12   3.2748507592538845E-06
   28    12   5.7543640223579560E-07
   29    12   3.3485706453763708E-06
   30    12   4.9946205928274368E-07
   31    12   1.1308179555716742E-06
   32    12   6.9978476298719059E-07
   33    12   1.8100061834750782E-07
   34    12   4.2158692869876013E-07
