#  kx   kyz         |phi(kx, kyz)|^2
    3     2   4.8528678243783144E-32
    4     2   1.1067772798474971E-32
    5     2   3.6054802741804073E-33
    6     2   2.9123218568266426E-32
    7     2   2.3113943008075561E-32
    8     2   1.4303366749368620E-32
    9     2   1.1306180568297193E-32
   10     2   2.4650349600239789E-32
   11     2   6.5400620290505350E-33
   12     2   3.9042878037483695E-33
   13     2   3.0425814785618775E-33
   14     2   2.9272068273173451E-33
   15     2   9.7139339989777233E-33
   16     2   9.1829970804386718E-33
   17     2   6.8198001069640651E-33
   18     2   1.8771143574400789E-33
   19     2   4.1013884567910392E-33
   20     2   4.5744935673835141E-33
   21     2   2.7037261249634215E-33
   22     2   1.1032077165410059E-33
   23     2   4.4203562433961887E-33
   24     2   2.2174727612008219E-33
   25     2   6.2894888113555933E-33
   26     2   6.5618801258239882E-33
   27     2   2.7328142685035503E-33
   28     2   1.3783789143280791E-33
   29     2   3.4755270584866824E-34
   30     2   4.5568025295433963E-34
   31     2   3.4688909816986362E-33
   32     2   7.5740599998127586E-34
   33     2   1.7592095476451696E-33
   34     2   1.4211107823382211E-33
   35     2   7.4605500566136423E-34
   36     2   1.3978159121080508E-33
   37     2   3.5892962760410999E-33
   38     2   1.8561096292457838E-34
   39     2   1.0528540894728454E-33
   40     2   3.0761542250600514E-33
   41     2   5.1182473248500364E-33
   42     2   3.8202506272480911E-33
   43     2   2.8716384100251004E-33
   44     2   1.9758335442874088E-33
   45     2   2.8814804320348885E-33
   46     2   3.3824221690629209E-33
   47     2   2.4840889869696959E-33
   48     2   2.1941219985813582E-33
   49     2   1.8107539332935350E-33
   50     2   1.1021214431835989E-33
   51     2   4.7876168400369541E-33
   52     2   1.7833926390408608E-33
   53     2   4.8159563969662389E-33
   54     2   4.8963213275757405E-34
   55     2   2.0957220987826060E-34
   56     2   4.5759473416592250E-33
   57     2   6.9484323507284205E-34
   58     2   4.5920013463931655E-33
   59     2   7.5391326637133243E-34
   60     2   9.2176232946749808E-35
   61     2   1.1975985620648734E-33
   62     2   4.1858365783628325E-33
   63     2   1.4821072302648005E-33
   64     2   1.1631728602829621E-33
   65     2   1.8673369918425734E-33
   66     2   1.3174216504791379E-33
   67     2   2.0472305039683222E-33
   68     2   1.8591903335169258E-33
   69     2   2.1607203586436881E-33
   70     2   6.4911708701745420E-34
   71     2   5.3475389618859241E-33
   72     2   1.1487692240832775E-33
   73     2   1.9434596112039237E-33
   74     2   1.3974513090441717E-33
   75     2   1.9497001329379154E-33
   76     2   1.5716392175032524E-33
   77     2   1.2283010277704484E-33
   78     2   1.2047080802343543E-33
   79     2   1.6033323935807125E-33
   80     2   7.8728157509215878E-34
   81     2   7.5276397328015432E-33
   82     2   1.0865065683340896E-33
   83     2   4.1593689672390238E-33
   84     2   1.2273656916264101E-33
   85     2   3.6990600454923337E-33
   86     2   3.4617202154344913E-34
   87     2   4.9814944769308903E-33
   88     2   1.7556129275985957E-33
   89     2   1.7603700391921398E-34
   90     2   2.4739996957441131E-33
   91     2   2.0740321198723294E-33
   92     2   8.2900818232201715E-34
   93     2   2.7937643620970109E-33
   94     2   5.7364138321359102E-33
   95     2   6.5933458602054974E-34
   96     2   3.2040292074682427E-33
   97     2   2.2506805361895257E-34
   98     2   4.9826656774577211E-33
   99     2   2.0650904167500803E-33
  100     2   2.2969796802529276E-34
  101     2   1.9862899818122091E-33
  102     2   1.8788577498337007E-33
  103     2   2.3933824881082879E-33
  104     2   6.9187388917981565E-34
  105     2   1.9761997067552623E-33
  106     2   2.4781850920113874E-33
  107     2   2.1980791980416093E-33
  108     2   2.6260634836462608E-33
  109     2   1.4283715050305094E-33
  110     2   1.9551381442621402E-33
  111     2   2.0046681669486470E-33
  112     2   3.7715290887119718E-34
  113     2   4.0983431040254369E-33
  114     2   5.8345855850003893E-33
  115     2   4.9601940954991502E-33
  116     2   3.2981142945464278E-33
  117     2   3.6532594902657764E-33
  118     2   4.2344706497716388E-34
  119     2   2.6052902156681494E-33
  120     2   1.8983794435158917E-33
  121     2   3.1017127620231507E-33
  122     2   3.3520118427541915E-33
  123     2   6.4939072881946441E-33
  124     2   4.5219047210925297E-33
  125     2   1.4160272180100360E-33
  126     2   1.4939104066277277E-33
  127     2   2.5112725839570073E-33
  128     2   2.8642870616202242E-33

    0     3   4.2355756459819331E-33
    1     3   1.1942278919461193E-32
    2     3   6.9270345173678773E-32
    3     3   1.8120900060111816E-32
    4     3   1.6291978966375018E-32
    5     3   2.3044817166925660E-32
    6     3   1.5350681686703451E-32
    7     3   1.1942695549342557E-32
    8     3   2.1772209621242429E-32
    9     3   1.3617038458132490E-32
   10     3   1.1007743376401556E-32
   11     3   4.6357133863792511E-33
   12     3   6.3358215260791160E-33
   13     3   8.7716792300605639E-33
   14     3   5.4236415034072652E-33
   15     3   4.5383955899236216E-33
   16     3   5.7683911571849704E-33
   17     3   7.1820163446581715E-33
   18     3   5.4327033841559061E-33
   19     3   5.4875363249355705E-33
   20     3   4.5856715084063480E-33
   21     3   2.0232993670642046E-33
   22     3   2.5081813241339760E-33
   23     3   1.7554150783426074E-33
   24     3   7.8909930991674212E-33
   25     3   4.9567758954434872E-33
   26     3   1.8010307724073997E-33
   27     3   3.3857463474957084E-33
   28     3   3.6516451796461580E-33
   29     3   2.7593491073887831E-33
   30     3   5.6226800126276675E-33
   31     3   3.7203580527007557E-33
   32     3   3.4439088915764078E-34
   33     3   2.8405550451509802E-34
   34     3   9.7748024673399968E-34
   35     3   1.5975766832010378E-33
   36     3   9.2359701955543417E-34
   37     3   1.7023252833523933E-33
   38     3   1.9688494332845828E-33
   39     3   4.7167794077479107E-33
   40     3   4.5960243269688210E-33
   41     3   2.6837770761299824E-33
   42     3   5.0992671122782667E-33
   43     3   2.6627607748834271E-33
   44     3   2.6503970821582986E-33
   45     3   1.4485640740212792E-32
   46     3   3.5041172551893094E-33
   47     3   7.5703260629983851E-33
   48     3   4.3095460762946368E-34
   49     3   2.9532226871402868E-33
   50     3   1.6541045929844867E-33
   51     3   6.3438252862761916E-33
   52     3   3.0471400017070545E-33
   53     3   1.4494408570498835E-33
   54     3   4.5456656818975325E-33
   55     3   8.4190616638281332E-34
   56     3   3.2828970191466791E-33
   57     3   4.0411743405574329E-34
   58     3   1.7524853221782762E-34
   59     3   1.6514860966707042E-33
   60     3   1.4783722218976757E-33
   61     3   2.3215188070087708E-33
   62     3   3.7485057642503020E-33
   63     3   3.6059357935860186E-33
   64     3   1.7186761074921030E-33
   65     3   1.2899824493262607E-33
   66     3   3.2625815995758212E-33
   67     3   1.4484908185217802E-33
   68     3   3.9293099075274959E-33
   69     3   3.7478360868688347E-33
   70     3   8.4343972454195006E-34
   71     3   3.0329137869535677E-33
   72     3   2.6506819165255582E-33
   73     3   1.5757837046977482E-33
   74     3   2.2776549888509915E-33
   75     3   3.8265766346280723E-33
   76     3   2.9097959035188891E-33
   77     3   1.0595087640495663E-33
   78     3   1.0055693386265049E-33
   79     3   2.1577592898466950E-33
   80     3   1.3940575132347895E-33
   81     3   1.4021341849325563E-33
   82     3   2.0611196780325536E-33
   83     3   7.3270726708871890E-34
   84     3   3.9749656375437678E-33
   85     3   3.0747178725226791E-33
   86     3   1.4115372731178083E-33
   87     3   6.0168404776842381E-33
   88     3   1.6125095984905694E-33
   89     3   3.7786532704814262E-34
   90     3   4.1478213323827504E-33
   91     3   5.1874817807977283E-33
   92     3   2.1353094027102557E-33
   93     3   3.7980914623681393E-33
   94     3   1.6422140914999762E-33
   95     3   2.9263795370287746E-34
   96     3   2.5936164193508822E-33
   97     3   1.7943767810603417E-33
   98     3   2.0904397501771549E-33
   99     3   4.1578247738901335E-34
  100     3   3.3631763605397078E-33
  101     3   5.7839331272000886E-33
  102     3   5.4116880157721330E-34
  103     3   1.2746897799553371E-33
  104     3   1.6919276169167317E-33
  105     3   1.4203319671854114E-33
  106     3   1.4140078996549645E-33
  107     3   4.7046182574763013E-34
  108     3   1.5384902667519890E-33
  109     3   2.8520083382394652E-33
  110     3   1.3239620327436179E-33
  111     3   1.9716591689848273E-33
  112     3   1.3614940073734542E-33
  113     3   3.5196203729518706E-33
  114     3   3.8130594531233929E-33
  115     3   4.0775032894874016E-33
  116     3   7.4052557418540916E-34
  117     3   2.3893208465858152E-33
  118     3   2.3970817815571196E-33
  119     3   1.7395828708816280E-33
  120     3   1.8690426543724561E-33
  121     3   1.6339532763182400E-33
  122     3   2.6387799790452934E-33
  123     3   3.3114457681381399E-33
  124     3   4.1881865121281372E-33
  125     3   1.8430287630020964E-33
  126     3   1.3811305602028948E-33
  127     3   2.4325879122300953E-33
  128     3   4.3989556723458427E-33

    0     4   1.6761876533202018E-32
    1     4   6.6472649480941722E-32
    2     4   4.2986204639768627E-32
    3     4   7.9808231308107295E-33
    4     4   4.4330391513680906E-32
    5     4   2.5285961883208856E-32
    6     4   9.0890354691384856E-33
    7     4   2.5836052203238469E-32
    8     4   1.0566995254125880E-32
    9     4   1.2114069307210909E-32
   10     4   1.9856487561462481E-32
   11     4   2.0354279258328453E-33
   12     4   4.8716532028069967E-33
   13     4   8.0221736465362559E-33
   14     4   7.2286904644233698E-33
   15     4   2.9395552740789291E-33
   16     4   1.1183827366539789E-32
   17     4   1.6541317303228018E-32
   18     4   3.5372347083180501E-33
   19     4   7.2583927030490522E-33
   20     4   5.8528744386840894E-33
   21     4   6.9761896102113463E-33
   22     4   3.4895067174814119E-33
   23     4   2.2949478362406522E-33
   24     4   4.4128498532028884E-33
   25     4   9.2145770467935628E-33
   26     4   3.9688885814645442E-33
   27     4   3.7737292175240451E-33
   28     4   4.1577074498124859E-33
   29     4   7.9772470576623416E-34
   30     4   8.5936741132471466E-33
   31     4   2.5252790622168200E-33
   32     4   8.8624716333308833E-34
   33     4   6.7840219706945664E-34
   34     4   2.3932091981133663E-33
   35     4   2.3049006611843834E-33
   36     4   1.9528992243631017E-33
   37     4   3.5909477754626038E-33
   38     4   8.8376745605740879E-34
   39     4   2.8514351609070567E-33
   40     4   2.7904897498301446E-33
   41     4   9.2526426239666238E-34
   42     4   1.4564534825164320E-33
   43     4   1.8927611693030415E-33
   44     4   6.8913439475133302E-33
   45     4   7.0566860656213127E-33
   46     4   3.8592990097185561E-33
   47     4   2.2772531818217025E-33
   48     4   3.2157312026725716E-33
   49     4   4.0791763337539160E-33
   50     4   2.0062105348067329E-33
   51     4   8.8616967813162762E-34
   52     4   1.7616953126903917E-33
   53     4   1.9277583166757306E-33
   54     4   1.7753808312495235E-33
   55     4   2.0279234569470494E-34
   56     4   1.2980681702410997E-33
   57     4   1.4930167102393529E-33
   58     4   2.7570525628781969E-34
   59     4   1.4549371894596274E-33
   60     4   1.3386643636877937E-33
   61     4   2.0718228244147867E-33
   62     4   3.4300351526927249E-33
   63     4   1.9946325775615394E-33
   64     4   2.5859316208228678E-34
   65     4   1.3757344408066598E-33
   66     4   2.7143217967944168E-33
   67     4   4.0319353180823648E-33
   68     4   4.3112922057616230E-33
   69     4   1.9538012923635504E-33
   70     4   1.9436856987687922E-33
   71     4   1.9078166874797995E-33
   72     4   1.4681679966924811E-33
   73     4   1.2521196040003128E-33
   74     4   1.5344073763471752E-33
   75     4   1.4210504758862088E-33
   76     4   1.7584887634840921E-33
   77     4   2.8147991765535434E-33
   78     4   5.4245575658725205E-33
   79     4   4.1609390664308090E-33
   80     4   1.6948362075302477E-33
   81     4   2.8703722457762632E-33
   82     4   1.6580397839344656E-33
   83     4   1.3083977438082253E-33
   84     4   7.3176421943575119E-34
   85     4   2.9272459428777669E-33
   86     4   2.4450582748773644E-33
   87     4   5.4563823237561525E-34
   88     4   1.1952889102814747E-33
   89     4   3.8225790387980424E-33
   90     4   1.7806795317533979E-33
   91     4   4.1875630370315194E-33
   92     4   1.0948968990886624E-33
   93     4   2.4558516047496617E-33
   94     4   1.7731687289101058E-33
   95     4   4.1832014599136877E-33
   96     4   1.4490023131377527E-33
   97     4   1.8709417915401910E-33
   98     4   1.0661105193190832E-33
   99     4   3.7097225737799102E-33
  100     4   4.3029247452326512E-33
  101     4   1.9199864314967555E-34
  102     4   4.6768623512966907E-34
  103     4   5.5100087515210371E-33
  104     4   5.2001983795677597E-33
  105     4   4.4216168335575851E-33
  106     4   3.5895606038501248E-33
